location_code,latitude,longitude,depth,sampleid,time,temp,air_temp,chl_volume_filtered,chl1,avg_chloro,phaeo1,avg_phaeo,phosphate,silicate,nitrite,nitrite_nitrate,ammonium,nitrate,da_volume_filtered,pda,volume_settled_for_counting,akashiwo_sanguinea,alexandrium_spp,dinophysis_spp,lingulodinium_polyedra,prorocentrum_spp,pseudo_nitzschia_delicatissima_group,pseudo_nitzschia_seriata_group,ceratium_spp,cochlodinium_spp,gymnodinium_spp,other_diatoms,other_dinoflagellates,total_phytoplankton,sample_date,week_start,year,month
SW,34.408043,-119.68485,1.0,20241014.0,2024-10-14 15:30:00+00:00,17.3,16.4,188.0,1.323,1.323,1.0,1.0,0.309,2.999,0.0,0.202,3.473,0.202,188.0,0.029,50.0,0.0,0.0,0.0,1010.0,290.0,4490.0,6510.0,870.0,0.0,0.0,22150.0,3760.0,39080.0,2024-10-14,2024-10-14,2024,10
SW,34.408043,-119.68485,1.0,20241021.0,2024-10-21 15:30:00+00:00,16.5,17.1,188.0,1.882,1.882,0.871,0.871,0.275,4.83,0.102,0.407,12.842,0.305,188.0,0.0,50.0,140.0,0.0,290.0,3760.0,1740.0,580.0,0.0,430.0,870.0,0.0,12740.0,8250.0,28800.0,2024-10-21,2024-10-21,2024,10
SW,34.408043,-119.68485,1.0,20241028.0,2024-10-28 15:36:00+00:00,16.9,18.9,188.0,1.918,1.918,0.615,0.615,0.275,3.447,0.0,0.229,47.89,0.229,188.0,0.0,50.0,0.0,0.0,870.0,12450.0,1160.0,1740.0,2030.0,1740.0,0.0,0.0,40530.0,9840.0,70360.0,2024-10-28,2024-10-28,2024,10
SW,34.408043,-119.68485,1.0,20241104.0,2024-11-04 16:23:00+00:00,14.1,18.1,188.0,10.184,10.184,1.493,1.493,0.682,9.398,0.154,0.402,16.059,0.248,188.0,0.0,50.0,580.0,0.0,580.0,43140.0,8690.0,0.0,0.0,2030.0,3470.0,0.0,8970.0,16500.0,83960.0,2024-11-04,2024-11-04,2024,11
SW,34.408043,-119.68485,1.0,20241111.0,2024-11-11 16:30:00+00:00,14.2,16.4,188.0,2.749,2.749,1.217,1.217,0.227,2.759,0.0,0.202,0.989,0.202,188.0,0.0,50.0,290.0,0.0,580.0,1740.0,7820.0,3760.0,1160.0,1160.0,0.0,0.0,56450.0,17660.0,90620.0,2024-11-11,2024-11-11,2024,11
SW,34.408043,-119.68485,1.0,20241118.0,2024-11-18 16:24:00+00:00,11.8,15.3,188.0,0.814,0.814,1.411,1.411,1.231,13.939,0.347,12.48,23.437,12.133,188.0,0.0,50.0,0.0,0.0,290.0,2170.0,2460.0,0.0,1590.0,140.0,2320.0,0.0,7960.0,5650.0,22580.0,2024-11-18,2024-11-18,2024,11
SW,34.408043,-119.68485,1.0,20241125.0,2024-11-25 16:26:00+00:00,13.1,12.6,188.0,4.515,4.515,1.311,1.311,0.552,5.606,0.2,3.615,3.35,3.415,188.0,0.0,50.0,0.0,0.0,870.0,4200.0,8690.0,720.0,580.0,2900.0,23590.0,0.0,2170.0,11150.0,54870.0,2024-11-25,2024-11-25,2024,11
SW,34.408043,-119.68485,1.0,20241202.0,2024-12-02 16:22:00+00:00,12.8,13.1,188.0,7.492,7.492,1.395,1.395,0.34,7.37,0.113,0.768,7.762,0.655,188.0,0.0,50.0,7240.0,0.0,2030.0,6370.0,10130.0,0.0,0.0,4340.0,25770.0,0.0,4340.0,19400.0,79620.0,2024-12-02,2024-12-02,2024,12
SW,34.408043,-119.68485,1.0,20241209.0,2024-12-09 16:30:00+00:00,12.3,11.2,188.0,58.901,58.901,19.965,19.965,0.177,7.964,0.0,0.0,8.858,0.0,188.0,0.0,50.0,176600.0,0.0,8690.0,111460.0,17370.0,0.0,0.0,8690.0,942330.0,0.0,0.0,169360.0,1434500.0,2024-12-09,2024-12-09,2024,12
SW,34.408043,-119.68485,1.0,20241217.0,2024-12-17 16:25:00+00:00,12.5,13.5,188.0,7.974,7.974,1.299,1.299,0.473,7.151,0.336,3.651,158.292,3.315,188.0,0.0,50.0,1160.0,0.0,580.0,1160.0,4630.0,5790.0,8400.0,290.0,9550.0,0.0,35610.0,10710.0,77880.0,2024-12-17,2024-12-16,2024,12
SW,34.408043,-119.68485,1.0,20241230.0,2024-12-30 16:07:00+00:00,13.8,10.8,188.0,25.196,25.196,2.42,2.42,0.585,10.012,0.118,0.259,14.609,0.141,188.0,0.0,50.0,45740.0,0.0,1160.0,3180.0,28080.0,0.0,0.0,2610.0,11870.0,0.0,2900.0,18820.0,114360.0,2024-12-30,2024-12-30,2024,12
SW,34.408043,-119.68485,1.0,20250106.0,2025-01-06 16:43:00+00:00,12.8,13.6,188.0,0.982,0.982,0.789,0.789,0.53,8.151,0.234,1.87,84.795,1.636,188.0,0.0,50.0,1450.0,0.0,290.0,140.0,8690.0,0.0,290.0,870.0,0.0,0.0,5500.0,5500.0,22730.0,2025-01-06,2025-01-06,2025,1
SW,34.408043,-119.68485,1.0,20250113.0,2025-01-13 16:20:00+00:00,12.5,10.3,188.0,3.146,3.146,0.974,0.974,0.381,7.188,0.209,2.486,33.196,2.277,188.0,0.0,50.0,5500.0,0.0,290.0,870.0,23160.0,3760.0,2320.0,870.0,580.0,0.0,23160.0,9550.0,70060.0,2025-01-13,2025-01-13,2025,1
SW,34.408043,-119.68485,1.0,20250120.0,2025-01-20 16:32:00+00:00,13.2,11.6,188.0,1.118,1.118,0.783,0.783,0.557,7.319,0.224,1.83,4.168,1.606,188.0,0.0,50.0,6950.0,580.0,140.0,0.0,7960.0,0.0,290.0,140.0,1160.0,0.0,5360.0,6800.0,29380.0,2025-01-20,2025-01-20,2025,1
SW,34.408043,-119.68485,1.0,20250127.0,2025-01-27 16:20:00+00:00,12.1,9.5,188.0,4.893,4.893,1.412,1.412,0.85,10.957,0.264,3.063,12.445,2.799,188.0,0.0,50.0,7670.0,0.0,0.0,0.0,15200.0,0.0,580.0,0.0,1300.0,0.0,9550.0,4780.0,39080.0,2025-01-27,2025-01-27,2025,1
SW,34.408043,-119.68485,1.0,20250203.0,2025-02-03 16:25:00+00:00,13.1,9.5,188.0,1.087,1.087,0.674,0.674,0.659,4.625,0.17,1.504,14.281,1.334,188.0,0.13,50.0,580.0,0.0,720.0,140.0,4340.0,0.0,4200.0,290.0,0.0,0.0,15200.0,2460.0,27930.0,2025-02-03,2025-02-03,2025,2
SW,34.408043,-119.68485,1.0,20250210.0,2025-02-10 16:38:00+00:00,13.6,13.6,188.0,1.438,1.438,0.658,0.658,0.338,3.362,0.0,0.122,9.255,0.122,188.0,0.0,50.0,530.0,0.0,980.0,90.0,9050.0,0.0,1770.0,1600.0,180.0,0.0,710.0,4530.0,19440.0,2025-02-10,2025-02-10,2025,2
SW,34.408043,-119.68485,1.0,20250218.0,2025-02-18 16:29:00+00:00,13.5,14.5,188.0,1.525,1.525,0.948,0.948,0.751,8.909,0.297,5.579,2.74,5.282,188.0,0.0,50.0,800.0,1330.0,90.0,0.0,2570.0,0.0,2750.0,270.0,0.0,0.0,11180.0,2480.0,21470.0,2025-02-18,2025-02-17,2025,2
SW,34.408043,-119.68485,1.0,20250224.0,2025-02-24 17:15:00+00:00,13.8,15.9,188.0,1.026,1.026,0.526,0.526,0.809,7.768,0.116,1.344,6.144,1.228,188.0,0.0,50.0,3900.0,0.0,90.0,0.0,710.0,0.0,890.0,350.0,180.0,0.0,980.0,2130.0,9230.0,2025-02-24,2025-02-24,2025,2
SW,34.408043,-119.68485,1.0,20250303.0,2025-03-03 16:20:00+00:00,11.6,12.9,188.0,0.328,0.328,1.976,1.976,1.72,19.199,0.415,17.104,5.896,16.689,188.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2570.0,0.0,2570.0,2025-03-03,2025-03-03,2025,3
SW,34.408043,-119.68485,1.0,20250310.0,2025-03-10 15:25:00+00:00,11.3,10.3,188.0,2.212,2.212,0.459,0.459,1.374,16.948,0.245,15.194,10.319,14.949,188.0,1.698,50.0,350.0,0.0,0.0,0.0,180.0,0.0,68510.0,0.0,0.0,0.0,24310.0,350.0,93700.0,2025-03-10,2025-03-10,2025,3
SW,34.408043,-119.68485,1.0,20250317.0,2025-03-17 15:19:00+00:00,12.6,11.9,188.0,1.698,1.698,1.95,1.95,1.032,6.207,0.252,5.726,16.317,5.474,188.0,1.504,50.0,290.0,0.0,0.0,0.0,290.0,580.0,66880.0,0.0,0.0,0.0,28950.0,0.0,96990.0,2025-03-17,2025-03-17,2025,3
SW,34.408043,-119.68485,1.0,20250324.0,2025-03-24 14:51:00+00:00,14.5,12.3,188.0,1.198,1.198,0.993,0.993,0.132,0.35,0.0,0.171,0.656,0.171,188.0,0.261,50.0,0.0,0.0,430.0,0.0,6660.0,290.0,8400.0,0.0,0.0,0.0,24610.0,5930.0,46320.0,2025-03-24,2025-03-24,2025,3
SW,34.408043,-119.68485,1.0,20250331.0,2025-03-31 15:25:00+00:00,14.9,15.1,188.0,2.077,2.077,1.715,1.715,0.569,4.808,0.0,0.833,41.699,0.833,188.0,0.0,50.0,8690.0,580.0,1740.0,0.0,22870.0,0.0,1740.0,6660.0,0.0,0.0,17080.0,10710.0,70070.0,2025-03-31,2025-03-31,2025,3
SW,34.408043,-119.68485,1.0,20250407.0,2025-04-07 15:20:00+00:00,11.9,14.5,188.0,0.142,0.142,0.702,0.702,2.149,27.739,0.319,21.276,117.696,20.956,188.0,0.0,50.0,0.0,640.0,0.0,0.0,230.0,0.0,2610.0,60.0,0.0,0.0,7870.0,3360.0,14770.0,2025-04-07,2025-04-07,2025,4
SW,34.408043,-119.68485,1.0,20250414.0,2025-04-14 15:25:00+00:00,13.9,11.5,188.0,4.116,4.116,2.176,2.176,0.985,10.763,0.105,2.456,13.662,2.351,188.0,0.484,50.0,33870.0,6660.0,0.0,0.0,1160.0,0.0,70930.0,1450.0,3470.0,0.0,42560.0,4050.0,164150.0,2025-04-14,2025-04-14,2025,4
SW,34.408043,-119.68485,1.0,20250421.0,2025-04-21 15:24:00+00:00,13.4,13.1,188.0,4.63,4.63,1.422,1.422,0.481,6.339,0.0,1.12,168.716,1.12,188.0,1.521,50.0,2610.0,2320.0,2610.0,0.0,22870.0,0.0,66010.0,7530.0,31560.0,0.0,4920.0,13610.0,154040.0,2025-04-21,2025-04-21,2025,4
SW,34.408043,-119.68485,1.0,20250428.0,2025-04-28 15:25:00+00:00,13.5,13.9,188.0,3.691,3.691,1.07,1.07,0.536,6.087,0.0,1.775,45.793,1.775,188.0,0.684,50.0,3470.0,0.0,2320.0,0.0,4050.0,113490.0,0.0,4920.0,34160.0,0.0,54140.0,11870.0,228420.0,2025-04-28,2025-04-28,2025,4
SW,34.408043,-119.68485,1.0,20250505.0,2025-05-05 15:40:00+00:00,15.6,16.8,188.0,0.27,0.27,1.218,1.218,0.425,3.138,0.0,0.521,47.22,0.521,188.0,0.234,50.0,0.0,0.0,290.0,0.0,870.0,44870.0,0.0,290.0,0.0,0.0,23160.0,1450.0,70930.0,2025-05-05,2025-05-05,2025,5
SW,34.408043,-119.68485,1.0,20250512.0,2025-05-12 15:34:00+00:00,16.9,17.3,188.0,0.716,0.716,0.365,0.365,0.148,3.698,0.0,0.332,104.173,0.332,188.0,0.0,50.0,0.0,0.0,580.0,0.0,4050.0,1010.0,2030.0,430.0,720.0,0.0,18530.0,1880.0,29230.0,2025-05-12,2025-05-12,2025,5
SW,34.408043,-119.68485,1.0,20250519.0,2025-05-19 15:21:00+00:00,16.8,18.1,188.0,2.071,2.071,0.893,0.893,0.801,12.615,0.0,0.613,184.909,0.613,188.0,0.0,50.0,11290.0,0.0,140.0,0.0,3760.0,0.0,0.0,140.0,0.0,0.0,430.0,10570.0,26330.0,2025-05-19,2025-05-19,2025,5
SW,34.408043,-119.68485,1.0,20250526.0,2025-05-26 15:24:00+00:00,17.9,18.5,188.0,0.549,0.549,0.415,0.415,0.0,7.515,0.0,0.218,3.679,0.218,188.0,0.0,50.0,430.0,0.0,720.0,0.0,4920.0,0.0,0.0,290.0,0.0,0.0,580.0,11150.0,18090.0,2025-05-26,2025-05-26,2025,5
SW,34.408043,-119.68485,1.0,20250602.0,2025-06-02 15:21:00+00:00,17.2,16.8,188.0,3.623,3.623,1.278,1.278,1.085,13.999,0.0,0.457,8.264,0.457,188.0,0.0,50.0,42850.0,0.0,0.0,0.0,2320.0,0.0,0.0,1450.0,0.0,0.0,0.0,22870.0,69490.0,2025-06-02,2025-06-02,2025,6
SW,34.408043,-119.68485,1.0,20250609.0,2025-06-09 15:19:00+00:00,16.0,17.1,188.0,0.344,0.344,0.727,0.727,1.14,11.672,0.113,0.713,14.197,0.6,188.0,0.0,50.0,0.0,0.0,140.0,0.0,870.0,2320.0,0.0,1160.0,0.0,0.0,21710.0,870.0,27070.0,2025-06-09,2025-06-09,2025,6
SW,34.408043,-119.68485,1.0,20250616.0,2025-06-16 15:24:00+00:00,17.8,18.7,188.0,1.498,1.498,1.276,1.276,0.542,3.269,0.0,0.497,7.47,0.497,188.0,0.0,50.0,0.0,0.0,0.0,0.0,4340.0,4630.0,0.0,290.0,0.0,0.0,203520.0,22000.0,234780.0,2025-06-16,2025-06-16,2025,6
SW,34.408043,-119.68485,1.0,20250623.0,2025-06-23 15:25:00+00:00,17.9,18.8,188.0,0.766,0.766,0.413,0.413,0.873,20.689,0.371,5.755,1.559,5.384,188.0,0.12,50.0,0.0,0.0,870.0,0.0,3760.0,0.0,0.0,580.0,0.0,0.0,134910.0,15920.0,156040.0,2025-06-23,2025-06-23,2025,6
SW,34.408043,-119.68485,1.0,20250630.0,2025-06-30 16:00:00+00:00,16.9,15.5,188.0,0.918,0.918,0.743,0.743,1.786,24.934,0.353,7.023,1.723,6.67,188.0,0.0,50.0,0.0,0.0,290.0,0.0,12590.0,0.0,0.0,720.0,0.0,0.0,26200.0,3040.0,42840.0,2025-06-30,2025-06-30,2025,6
SW,34.408043,-119.68485,1.0,20250707.0,2025-07-07 15:23:00+00:00,17.6,16.7,188.0,0.526,0.526,0.373,0.373,1.32,19.132,0.356,4.394,2.848,4.038,188.0,0.0,50.0,0.0,0.0,140.0,0.0,10710.0,0.0,0.0,290.0,290.0,0.0,47190.0,3330.0,61950.0,2025-07-07,2025-07-07,2025,7
SW,34.408043,-119.68485,1.0,20250714.0,2025-07-14 15:26:00+00:00,15.4,15.9,188.0,1.71,1.71,1.011,1.011,1.163,20.398,0.447,11.082,2.197,10.635,188.0,0.0,50.0,3180.0,290.0,290.0,0.0,37920.0,0.0,0.0,870.0,290.0,0.0,15050.0,15920.0,73810.0,2025-07-14,2025-07-14,2025,7
SW,34.408043,-119.68485,1.0,20250721.0,2025-07-21 15:30:00+00:00,16.8,16.8,188.0,3.051,3.051,1.24,1.24,1.892,23.595,0.265,10.636,2.767,10.371,188.0,0.0,50.0,0.0,0.0,1160.0,0.0,177180.0,0.0,0.0,4630.0,0.0,0.0,2030.0,145620.0,330620.0,2025-07-21,2025-07-21,2025,7
SW,34.408043,-119.68485,1.0,20250728.0,2025-07-28 14:05:00+00:00,16.5,16.2,188.0,7.312,7.312,1.499,1.499,4.687,39.918,0.665,20.561,5.069,19.896,188.0,0.0,50.0,290.0,0.0,290.0,0.0,166750.0,0.0,0.0,6660.0,0.0,0.0,1450.0,5790.0,181230.0,2025-07-28,2025-07-28,2025,7
SW,34.408043,-119.68485,1.0,20250804.0,2025-08-04 15:24:00+00:00,16.8,18.0,188.0,6.943,6.943,1.912,1.912,2.979,28.962,0.46,11.88,0.984,11.42,188.0,0.0,50.0,10130.0,0.0,3180.0,0.0,120430.0,0.0,0.0,11870.0,0.0,0.0,870.0,27500.0,173980.0,2025-08-04,2025-08-04,2025,8
SW,34.408043,-119.68485,1.0,20250811.0,2025-08-11 15:28:00+00:00,17.4,15.6,188.0,1.227,1.227,0.903,0.903,1.442,11.569,0.138,3.455,1.055,3.317,188.0,0.0,50.0,870.0,0.0,430.0,0.0,17950.0,290.0,0.0,1300.0,290.0,0.0,13900.0,9260.0,44290.0,2025-08-11,2025-08-11,2025,8
SW,34.408043,-119.68485,1.0,20250818.0,2025-08-18 15:25:00+00:00,19.0,20.3,188.0,1.193,1.193,0.947,0.947,0.499,3.273,0.142,0.608,104.8,0.466,188.0,0.0,50.0,0.0,0.0,1740.0,0.0,12740.0,0.0,0.0,9550.0,0.0,0.0,11290.0,26060.0,61380.0,2025-08-18,2025-08-18,2025,8
SW,34.408043,-119.68485,1.0,20250825.0,2025-08-25 15:17:00+00:00,19.6,22.8,188.0,1.15,1.15,1.001,1.001,0.99,6.447,0.243,0.908,9.83,0.665,188.0,0.0,50.0,0.0,0.0,580.0,0.0,4490.0,0.0,0.0,0.0,0.0,0.0,26920.0,17080.0,49070.0,2025-08-25,2025-08-25,2025,8
SW,34.408043,-119.68485,1.0,20250901.0,2025-09-01 15:30:00+00:00,20.4,20.6,188.0,0.759,0.759,0.485,0.485,0.162,2.409,0.0,0.409,73.369,0.409,188.0,0.0,50.0,0.0,0.0,290.0,0.0,6950.0,0.0,0.0,2900.0,0.0,0.0,56450.0,53850.0,120440.0,2025-09-01,2025-09-01,2025,9
SW,34.408043,-119.68485,1.0,20250908.0,2025-09-08 15:25:00+00:00,20.5,19.1,188.0,0.467,0.467,0.204,0.204,0.168,1.117,0.0,0.0,2.542,0.0,188.0,0.0,50.0,0.0,0.0,0.0,0.0,3760.0,0.0,0.0,580.0,0.0,0.0,90900.0,29240.0,124480.0,2025-09-08,2025-09-08,2025,9
SW,34.408043,-119.68485,1.0,20250915.0,2025-09-15 15:18:00+00:00,19.9,19.3,188.0,0.56,0.56,0.292,0.292,0.0,0.726,0.0,0.144,2.432,0.144,188.0,0.0,50.0,0.0,0.0,0.0,0.0,1740.0,0.0,0.0,1160.0,0.0,0.0,41110.0,14190.0,58200.0,2025-09-15,2025-09-15,2025,9
SW,34.408043,-119.68485,1.0,20250922.0,2025-09-22 17:04:00+00:00,20.1,20.4,188.0,1.071,1.071,0.471,0.471,0.0,1.726,0.0,0.15,1.919,0.15,188.0,0.0,50.0,0.0,0.0,1160.0,0.0,2030.0,0.0,0.0,2320.0,0.0,0.0,37060.0,30400.0,72970.0,2025-09-22,2025-09-22,2025,9
SW,34.408043,-119.68485,1.0,20250929.0,2025-09-29 15:14:00+00:00,19.1,19.3,188.0,1.302,1.302,1.566,1.566,0.394,3.255,0.112,0.268,29.29,0.156,188.0,0.0,50.0,0.0,0.0,0.0,0.0,1450.0,0.0,0.0,2320.0,0.0,0.0,9990.0,17230.0,30990.0,2025-09-29,2025-09-29,2025,9
SW,34.408043,-119.68485,1.0,20251006.0,2025-10-06 15:40:00+00:00,19.5,19.6,188.0,0.959,0.959,0.49,0.49,0.166,1.773,0.0,0.0,6.93,0.0,188.0,0.0,50.0,0.0,0.0,0.0,0.0,580.0,0.0,0.0,3040.0,0.0,0.0,17510.0,4490.0,25620.0,2025-10-06,2025-10-06,2025,10
SW,34.408043,-119.68485,1.0,20251013.0,2025-10-13 15:17:00+00:00,18.5,18.6,188.0,1.302,1.302,0.634,0.634,0.196,1.367,0.0,0.0,22.7,0.0,188.0,0.0,50.0,0.0,0.0,0.0,0.0,1160.0,0.0,1160.0,0.0,580.0,0.0,89460.0,2610.0,94970.0,2025-10-13,2025-10-13,2025,10
SW,34.408043,-119.68485,1.0,20251020.0,2025-10-20 15:09:00+00:00,18.1,19.1,188.0,0.831,0.831,0.586,0.586,0.305,1.744,0.0,0.14,46.74,0.14,188.0,0.0,50.0,0.0,0.0,0.0,0.0,580.0,1300.0,1010.0,3620.0,0.0,0.0,40240.0,4200.0,50950.0,2025-10-20,2025-10-20,2025,10
SW,34.408043,-119.68485,1.0,20251027.0,2025-10-27 15:15:00+00:00,17.6,17.2,188.0,0.332,0.332,0.718,0.718,0.447,2.896,0.0,0.35,14.208,0.35,188.0,0.0,50.0,0.0,0.0,0.0,0.0,430.0,0.0,1740.0,1300.0,0.0,0.0,24900.0,1300.0,29670.0,2025-10-27,2025-10-27,2025,10
SW,34.408043,-119.68485,1.0,20251103.0,2025-11-03 16:19:00+00:00,17.2,16.9,188.0,1.235,1.235,0.737,0.737,0.442,2.926,0.0,0.499,35.492,0.499,188.0,0.0,50.0,0.0,0.0,0.0,0.0,870.0,2610.0,0.0,3470.0,0.0,0.0,64270.0,2030.0,73250.0,2025-11-03,2025-11-03,2025,11
SW,34.408043,-119.68485,1.0,20251110.0,2025-11-10 16:12:00+00:00,17.8,18.1,188.0,0.51,0.51,0.488,0.488,0.307,2.427,0.0,0.104,27.349,0.104,188.0,0.0,50.0,0.0,0.0,580.0,0.0,3180.0,0.0,0.0,4920.0,430.0,0.0,16210.0,3760.0,29080.0,2025-11-10,2025-11-10,2025,11
SW,34.408043,-119.68485,1.0,20251117.0,2025-11-17 16:15:00+00:00,17.1,13.3,188.0,6.065,6.065,1.18,1.18,0.366,3.853,0.0,1.859,47.228,1.859,188.0,0.0,50.0,0.0,0.0,0.0,0.0,2320.0,0.0,0.0,47770.0,0.0,0.0,8970.0,4920.0,63980.0,2025-11-17,2025-11-17,2025,11
SW,34.408043,-119.68485,1.0,20251124.0,2025-11-24 14:38:00+00:00,16.8,11.8,188.0,,,,,0.294,2.824,0.158,0.278,100.421,0.12,188.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3040.0,0.0,0.0,2320.0,870.0,6230.0,2025-11-24,2025-11-24,2025,11
SW,34.408043,-119.68485,1.0,20251201.0,2025-12-01 16:16:00+00:00,16.2,18.0,188.0,,,,,0.377,3.079,0.0,0.188,3.256,0.188,188.0,0.0,50.0,0.0,0.0,0.0,0.0,1590.0,0.0,0.0,870.0,0.0,0.0,32420.0,430.0,35310.0,2025-12-01,2025-12-01,2025,12
SW,34.408043,-119.68485,1.0,20251208.0,2025-12-08 15:19:00+00:00,16.9,13.6,188.0,,,,,0.233,1.979,0.0,0.0,50.733,0.0,188.0,0.0,50.0,0.0,0.0,0.0,0.0,580.0,0.0,580.0,0.0,0.0,0.0,155460.0,2030.0,158650.0,2025-12-08,2025-12-08,2025,12
SW,34.408043,-119.68485,1.0,20251215.0,2025-12-15 16:19:00+00:00,17.0,16.6,188.0,,,,,0.262,1.54,0.0,0.0,4.494,0.0,188.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,0.0,0.0,114060.0,1450.0,116380.0,2025-12-15,2025-12-15,2025,12
SW,34.408043,-119.68485,1.0,20251222.0,2025-12-22 16:09:00+00:00,17.0,,188.0,,,,,0.182,1.989,0.0,0.0,24.315,0.0,188.0,0.0,50.0,0.0,0.0,140.0,0.0,2610.0,0.0,0.0,2320.0,8540.0,0.0,15340.0,3330.0,32280.0,2025-12-22,2025-12-22,2025,12
SW,34.408043,-119.68485,1.0,20260105.0,2026-01-05 15:54:00+00:00,15.8,14.5,188.0,,,,,0.59,14.933,0.235,2.518,14.805,2.283,188.0,0.0,50.0,0.0,0.0,0.0,0.0,2320.0,0.0,0.0,11000.0,2170.0,0.0,12740.0,1740.0,29970.0,2026-01-05,2026-01-05,2026,1
SW,34.408043,-119.68485,1.0,20260112.0,2026-01-12 16:33:00+00:00,15.5,17.9,188.0,,,,,,,,,,,188.0,0.0,50.0,0.0,0.0,0.0,0.0,340.0,0.0,340.0,0.0,0.0,0.0,4640.0,600.0,5920.0,2026-01-12,2026-01-12,2026,1
SW,34.408043,-119.68485,1.0,20260119.0,2026-01-19 16:21:00+00:00,15.9,17.0,188.0,,,,,,,,,,,188.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,4050.0,1160.0,0.0,0.0,0.0,201200.0,870.0,207280.0,2026-01-19,2026-01-19,2026,1
SW,34.408043,-119.68485,1.0,20260126.0,2026-01-26 15:53:00+00:00,15.3,13.5,188.0,,,,,,,,,,,188.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,6950.0,3180.0,0.0,0.0,0.0,82510.0,290.0,92930.0,2026-01-26,2026-01-26,2026,1
SW,34.408043,-119.68485,1.0,20260202.0,2026-02-02 15:55:00+00:00,15.6,17.8,188.0,,,,,,,,,,,188.0,0.0,50.0,0.0,0.0,0.0,0.0,1740.0,2610.0,580.0,870.0,0.0,0.0,22000.0,2460.0,30260.0,2026-02-02,2026-02-02,2026,2
SW,34.408043,-119.68485,1.0,20260209.0,2026-02-09 15:55:00+00:00,16.3,16.4,188.0,,,,,,,,,,,188.0,0.0,50.0,0.0,0.0,0.0,0.0,3620.0,0.0,580.0,1300.0,3760.0,0.0,14620.0,5210.0,29090.0,2026-02-09,2026-02-09,2026,2
SW,34.408043,-119.68485,1.0,20260216.0,2026-02-16 15:59:00+00:00,16.6,14.4,188.0,,,,,,,,,,,188.0,0.0,50.0,0.0,0.0,430.0,140.0,3620.0,0.0,1010.0,1010.0,15340.0,0.0,9550.0,2170.0,33270.0,2026-02-16,2026-02-16,2026,2
SW,34.408043,-119.68485,1.0,20260223.0,2026-02-23 15:59:00+00:00,14.1,16.6,188.0,,,,,,,,,,,188.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,10420.0,5790.0,140.0,0.0,0.0,29960.0,290.0,46600.0,2026-02-23,2026-02-23,2026,2
SW,34.408043,-119.68485,1.0,20260302.0,2026-03-02 15:58:00+00:00,16.1,17.4,188.0,,,,,,,,,,,188.0,0.0,50.0,0.0,0.0,0.0,0.0,870.0,6370.0,870.0,580.0,0.0,0.0,50950.0,3470.0,63110.0,2026-03-02,2026-03-02,2026,3
SW,34.408043,-119.68485,1.0,20260309.0,2026-03-09 14:59:00+00:00,15.1,16.9,188.0,,,,,,,,,,,188.0,,50.0,0.0,0.0,0.0,0.0,580.0,7240.0,3760.0,0.0,580.0,0.0,51820.0,2030.0,66010.0,2026-03-09,2026-03-09,2026,3
SW,34.408043,-119.68485,1.0,20260316.0,2026-03-16 15:00:00+00:00,16.5,15.0,188.0,,,,,,,,,,,188.0,,50.0,0.0,0.0,1740.0,290.0,7530.0,0.0,4340.0,4340.0,0.0,0.0,31850.0,10710.0,60800.0,2026-03-16,2026-03-16,2026,3
SW,34.408043,-119.68485,1.0,20260323.0,2026-03-23 15:36:00+00:00,18.3,16.1,188.0,,,,,,,,,,,188.0,,50.0,0.0,0.0,220.0,0.0,1400.0,0.0,0.0,320.0,0.0,0.0,1000.0,1540.0,4480.0,2026-03-23,2026-03-23,2026,3
SW,34.408043,-119.68485,1.0,20260330.0,2026-03-30 15:20:00+00:00,18.1,15.5,188.0,,,,,,,,,,,188.0,,50.0,0.0,0.0,0.0,0.0,870.0,0.0,0.0,0.0,0.0,0.0,11870.0,82510.0,95250.0,2026-03-30,2026-03-30,2026,3
