location_code,latitude,longitude,depth,sampleid,time,temp,chl_volume_filtered,chl1,chl2,avg_chloro,phaeo1,phaeo2,avg_phaeo,phosphate,silicate,nitrite,nitrite_nitrate,ammonium,nitrate,da_volume_filtered,pda,volume_settled_for_counting,akashiwo_sanguinea,alexandrium_spp,dinophysis_spp,lingulodinium_polyedra,prorocentrum_spp,pseudo_nitzschia_delicatissima_group,pseudo_nitzschia_seriata_group,ceratium_spp,cochlodinium_spp,gymnodinium_spp,other_diatoms,other_dinoflagellates,total_phytoplankton,sample_date,week_start,year,month
CPP,35.170204,-120.740685,0.5,CP230904,2023-09-04 15:15:00+00:00,15.5,100.0,4.89,4.84,4.87,1.77,2.08,1.93,2.1858714,27.668438,0.32293454,9.541698,3.419239,9.218763,200.0,0.0,25.0,2132.307,2665.3835,1599.2302,0.0,5330.767,22389.223,2132.307,1599.2302,0.0,1599.2302,238818.38,80494.586,358760.62,2023-09-04,2023-09-04,2023,9
CPP,35.170204,-120.740685,0.5,CP230912,2023-09-12 17:00:00+00:00,17.0,100.0,7.94,6.85,7.4,0.23,0.72,0.48,0.6795631,11.271144,0.0,1.1130859,1.113023,1.1130859,200.0,0.0,25.0,4797.6904,0.0,0.0,4264.614,89023.81,6396.921,0.0,3198.4604,0.0,5863.8438,46377.676,25054.605,184977.62,2023-09-12,2023-09-11,2023,9
CPP,35.170204,-120.740685,0.5,CP230918,2023-09-18 17:30:00+00:00,16.7,100.0,12.42,10.79,11.605,-0.27,0.36,0.045,0.8709199,15.524004,0.0,0.5918764,0.20541838,0.5918764,200.0,0.0,25.0,0.0,0.0,2665.3835,25054.605,14926.148,6929.9976,0.0,1599.2302,0.0,2132.307,41579.984,143397.64,238285.3,2023-09-18,2023-09-18,2023,9
CPP,35.170204,-120.740685,0.5,CP230925,2023-09-25 18:15:00+00:00,16.0,100.0,7.78,9.12,8.45,0.06,0.04,0.05,0.8962248,14.886395,0.0,3.2993448,1.1031168,3.2993448,200.0,0.0,25.0,17058.455,1066.1534,0.0,10661.534,186576.86,0.0,0.0,5330.767,0.0,9595.381,23988.453,54373.824,308651.44,2023-09-25,2023-09-25,2023,9
CPP,35.170204,-120.740685,0.5,CP231002,2023-10-02 16:45:00+00:00,14.93,100.0,2.8,2.51,2.66,0.14,0.29,0.22,0.5220654,12.437307,0.0,0.6732884,0.2406937,0.6732884,200.0,0.0,25.0,2665.3835,0.0,1066.1534,3198.4604,9062.305,9062.305,0.0,3731.537,0.0,1066.1534,63969.207,11194.611,105016.12,2023-10-02,2023-10-02,2023,10
CPP,35.170204,-120.740685,0.5,CP231009,2023-10-09 16:15:00+00:00,17.1,100.0,8.29,7.51,7.9,-0.17,0.54,0.19,0.3815266,8.487265,0.0,0.0,0.2797557,0.0,200.0,0.0,25.0,4797.6904,0.0,533.0767,38914.6,40513.832,57572.285,0.0,17591.531,0.0,3731.537,49043.06,20789.992,233487.61,2023-10-09,2023-10-09,2023,10
CPP,35.170204,-120.740685,0.5,CP231016,2023-10-16 16:45:00+00:00,15.3,100.0,25.0,21.98,23.49,-0.23,0.64,0.21,1.20845,11.790057,0.11813534,1.425313,0.69660026,1.3071777,200.0,0.03,25.0,27186.912,3198.4604,1066.1534,114611.49,14926.148,205234.55,1066.1534,4264.614,0.0,0.0,180179.94,30918.45,582652.9,2023-10-16,2023-10-16,2023,10
CPP,35.170204,-120.740685,0.5,CP231023,2023-10-23 17:00:00+00:00,15.14,100.0,18.09,10.98,14.54,0.06,6.53,3.59,1.2086905,13.200136,0.0,0.8453268,0.26734743,0.8453268,200.0,0.0,25.0,533.0767,0.0,6396.921,69299.98,26120.76,26120.76,0.0,4264.614,0.0,0.0,29319.22,13859.995,175915.31,2023-10-23,2023-10-23,2023,10
CPP,35.170204,-120.740685,0.5,CP231030,2023-10-30 17:00:00+00:00,15.1,100.0,4.19,6.41,5.3,0.47,-1.66,-0.595,0.8062817,8.698823,0.0,2.1057563,0.5997078,2.1057563,200.0,0.0,25.0,7463.074,10661.534,0.0,11194.611,7463.074,5863.8438,0.0,36249.22,0.0,1066.1534,6929.9976,19190.762,106082.266,2023-10-30,2023-10-30,2023,10
CPP,35.170204,-120.740685,0.5,CP231106,2023-11-06 17:45:00+00:00,15.6,100.0,8.97,7.78,8.37,-0.05,-0.2,-0.13,1.0427068,9.951087,0.19937843,0.59862685,0.35015166,0.3992484,200.0,0.0,25.0,81560.74,1599.2302,5863.8438,89023.81,100751.5,0.0,0.0,19723.838,0.0,19723.838,7996.151,49576.137,375819.1,2023-11-06,2023-11-06,2023,11
CPP,35.170204,-120.740685,0.5,CP231113,2023-11-13 18:00:00+00:00,14.0,100.0,5.15,5.34,5.25,0.57,0.54,0.56,0.76901746,7.8987584,0.13655055,3.0505967,0.93697757,2.9140463,200.0,0.0,25.0,5863.8438,0.0,533.0767,6929.9976,6396.921,21856.146,0.0,3198.4604,0.0,0.0,37848.45,12260.765,94887.66,2023-11-13,2023-11-13,2023,11
CPP,35.170204,-120.740685,0.5,CP231120,2023-11-20 19:15:00+00:00,15.6,100.0,4.55,3.9,4.22,0.24,0.44,0.34,0.764826,8.89936,0.13754264,2.8338284,1.8599012,2.6962857,200.0,0.0,25.0,18124.61,0.0,533.0767,13326.918,11194.611,1066.1534,0.0,0.0,0.0,0.0,10661.534,11194.611,66101.516,2023-11-20,2023-11-20,2023,11
CPP,35.170204,-120.740685,0.5,CP231127,2023-11-27 17:45:00+00:00,14.94,100.0,17.1,26.66,21.88,0.53,4.08,2.31,0.95130926,9.054883,0.18326078,2.5685577,0.7873501,2.3852968,200.0,0.0,25.0,123140.73,5863.8438,0.0,14926.148,23455.375,1066.1534,0.0,1066.1534,0.0,533.0767,7996.151,19190.762,197238.39,2023-11-27,2023-11-27,2023,11
CPP,35.170204,-120.740685,0.5,CP231204,2023-12-04 18:00:00+00:00,15.4,100.0,4.77,4.1,4.44,0.43,0.57,0.5,1.3992571,11.917822,0.27472335,9.618297,2.5070815,9.343574,200.0,0.0,25.0,10128.458,0.0,0.0,7996.151,9595.381,1066.1534,0.0,0.0,0.0,0.0,30918.45,5330.767,65035.36,2023-12-04,2023-12-04,2023,12
CPP,35.170204,-120.740685,0.5,CP231212,2023-12-12 19:00:00+00:00,13.88,100.0,2.6,2.6,2.6,0.56,0.53,0.55,1.0477616,13.0274315,0.5731853,10.429619,2.2367365,9.856433,200.0,0.021,25.0,2132.307,533.0767,0.0,3198.4604,2665.3835,4264.614,0.0,0.0,0.0,1066.1534,49576.137,10128.458,73564.586,2023-12-12,2023-12-11,2023,12
CPP,35.170204,-120.740685,0.5,CP231219,2023-12-19 19:00:00+00:00,14.75,100.0,8.45,8.0,8.22,0.86,0.85,0.85,1.1286564,5.55982,0.15580118,4.0764785,1.9966244,3.9206774,200.0,0.0,25.0,1599.2302,7996.151,0.0,6396.921,3731.537,17058.455,1066.1534,2665.3835,0.0,0.0,59704.594,29319.22,129537.64,2023-12-19,2023-12-18,2023,12
CPP,35.170204,-120.740685,0.5,CP231224,2023-12-24 19:00:00+00:00,15.26,100.0,1.41,1.49,1.45,0.32,0.36,0.29,1.3317406,10.709523,0.18551768,6.1814513,1.3653356,5.9959335,200.0,0.0,25.0,1066.1534,0.0,0.0,1066.1534,0.0,2132.307,0.0,0.0,0.0,0.0,10128.458,4797.6904,19190.762,2023-12-24,2023-12-18,2023,12
CPP,35.170204,-120.740685,0.5,CP240101,2024-01-01 19:45:00+00:00,15.6,100.0,2.22,2.35,2.285,0.47,0.36,0.41,1.0669992,10.386971,0.4661694,5.663126,2.9952502,5.1969566,200.0,0.0,25.0,0.0,0.0,0.0,2665.3835,0.0,0.0,0.0,1066.1534,0.0,533.0767,1599.2302,13326.918,19190.762,2024-01-01,2024-01-01,2024,1
CPP,35.170204,-120.740685,0.5,CP240108,2024-01-08 19:00:00+00:00,14.7,100.0,1.22,1.29,1.26,0.79,0.74,0.76,1.1569031,12.274188,0.69639915,8.839696,1.3294199,8.143296,200.0,0.02,25.0,0.0,0.0,0.0,3198.4604,0.0,0.0,0.0,0.0,0.0,0.0,6929.9976,4264.614,14393.071,2024-01-08,2024-01-08,2024,1
CPP,35.170204,-120.740685,0.5,CP240116,2024-01-16 17:30:00+00:00,12.3,100.0,2.73,2.77,2.75,0.67,0.69,0.68,5.322244,52.124832,0.45844328,38.729393,1.2754849,38.27095,200.0,0.0,25.0,0.0,0.0,0.0,5863.8438,1066.1534,0.0,0.0,0.0,0.0,533.0767,9595.381,6396.921,23455.375,2024-01-16,2024-01-15,2024,1
CPP,35.170204,-120.740685,0.5,CP240122,2024-01-22 18:45:00+00:00,13.8,100.0,7.02,7.39,7.21,1.02,1.42,1.22,1.9352098,33.628666,0.44385183,17.809423,1.822823,17.365572,200.0,0.0,25.0,0.0,533.0767,533.0767,6929.9976,6396.921,1066.1534,2665.3835,1066.1534,0.0,0.0,30385.373,26120.76,75696.9,2024-01-22,2024-01-22,2024,1
CPP,35.170204,-120.740685,0.5,CP240129,2024-01-29 19:00:00+00:00,13.7,100.0,0.79,0.87,0.83,0.31,0.27,0.29,1.3109988,19.079546,0.2023857,9.683192,1.614209,9.480806,200.0,0.0,25.0,0.0,0.0,0.0,0.0,3198.4604,0.0,0.0,0.0,0.0,0.0,38914.6,9595.381,51708.44,2024-01-29,2024-01-29,2024,1
CPP,35.170204,-120.740685,0.5,CP240205,2024-02-05 16:30:00+00:00,13.6,100.0,1.67,1.69,1.68,1.55,1.53,1.54,3.9883034,118.55002,1.0428765,21.230915,1.6612037,20.18804,200.0,0.0,25.0,0.0,0.0,0.0,533.0767,1599.2302,0.0,0.0,1066.1534,0.0,0.0,11727.6875,11194.611,26120.76,2024-02-05,2024-02-05,2024,2
CPP,35.170204,-120.740685,0.5,CP240212,2024-02-12 17:00:00+00:00,13.1,100.0,1.86,2.11,1.99,1.07,1.09,1.08,1.3446991,29.297462,0.28766024,12.572873,1.4712589,12.2852125,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,0.0,0.0,0.0,533.0767,0.0,533.0767,6929.9976,2132.307,10661.534,2024-02-12,2024-02-12,2024,2
CPP,35.170204,-120.740685,0.5,CP240219,2024-02-19 21:00:00+00:00,14.26,100.0,2.42,2.39,2.4,1.88,1.99,1.94,1.2204779,17.549532,1.5401238,8.709954,1.610966,7.169831,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0767,20256.916,2132.307,22922.299,2024-02-19,2024-02-19,2024,2
CPP,35.170204,-120.740685,0.5,CP240226,2024-02-26 16:30:00+00:00,14.5,100.0,1.76,1.89,1.82,0.78,0.76,0.77,2.076337,36.9703,1.5364598,19.894308,1.5200504,18.35785,200.0,0.0,25.0,0.0,2665.3835,0.0,0.0,533.0767,0.0,0.0,0.0,0.0,533.0767,12793.842,9595.381,26120.76,2024-02-26,2024-02-26,2024,2
CPP,35.170204,-120.740685,0.5,CP240304,2024-03-04 16:30:00+00:00,14.2,100.0,1.48,1.55,1.51,1.25,1.07,1.16,2.407434,68.68635,0.8638253,16.897873,1.6628232,16.034046,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,11727.6875,5330.767,17591.531,2024-03-04,2024-03-04,2024,3
CPP,35.170204,-120.740685,0.5,CP240311,2024-03-11 16:00:00+00:00,12.9,100.0,3.72,3.7,3.71,1.5,1.42,1.46,1.4,23.3,0.3,10.9,1.02,10.561,200.0,0.0,25.0,0.0,0.0,1066.1534,0.0,0.0,1599.2302,9595.381,1599.2302,0.0,0.0,121008.414,4797.6904,139666.11,2024-03-11,2024-03-11,2024,3
CPP,35.170204,-120.740685,0.5,CP240317,2024-03-17 16:00:00+00:00,13.2,100.0,1.66,1.77,1.71,1.34,1.41,1.38,3.9,106.33,0.38,43.0,1.15,42.718,200.0,0.0,25.0,0.0,0.0,1066.1534,0.0,533.0767,14393.071,17591.531,0.0,0.0,0.0,59171.516,2665.3835,95420.734,2024-03-17,2024-03-11,2024,3
CPP,35.170204,-120.740685,0.5,CP240324,2024-03-24 17:00:00+00:00,13.5,100.0,4.48,4.52,4.5,1.86,2.0,1.93,0.85,12.51,0.17,9.3,0.96,9.146,200.0,0.027,25.0,0.0,2132.307,1066.1534,0.0,533.0767,3731.537,34116.91,533.0767,0.0,1599.2302,66634.59,20789.992,131136.88,2024-03-24,2024-03-18,2024,3
CPP,35.170204,-120.740685,0.5,CP240401,2024-04-01 17:00:00+00:00,13.4,100.0,4.09,3.91,4.0,2.32,2.25,2.28,2.2,41.93,0.35,22.0,2.08,21.679,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,5330.767,2132.307,0.0,0.0,1066.1534,50109.21,2665.3835,61303.824,2024-04-01,2024-04-01,2024,4
CPP,35.170204,-120.740685,0.5,CP240407,2024-04-07 18:00:00+00:00,12.7,100.0,3.48,2.91,3.19,0.9,1.3,1.1,1.5,21.38,0.24,16.6,0.81,16.346,200.0,0.0,25.0,0.0,533.0767,0.0,0.0,0.0,5863.8438,1066.1534,0.0,0.0,0.0,44778.445,26120.76,78362.28,2024-04-07,2024-04-01,2024,4
CPP,35.170204,-120.740685,0.5,CP240414,2024-04-14 17:30:00+00:00,13.7,50.0,6.73,6.71,6.72,8.14,7.46,7.8,5.7,99.53,0.83,16.7,1.96,15.816,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,17591.531,0.0,0.0,0.0,0.0,50109.21,5863.8438,73564.586,2024-04-14,2024-04-08,2024,4
CPP,35.170204,-120.740685,0.5,CP240422,2024-04-22 18:30:00+00:00,14.6,100.0,4.33,3.96,4.14,1.63,1.53,1.58,1.8,30.61,0.34,13.7,5.6,13.316,200.0,0.11,25.0,0.0,0.0,0.0,0.0,533.0767,9062.305,10661.534,0.0,0.0,6396.921,49043.06,40513.832,116210.73,2024-04-22,2024-04-22,2024,4
CPP,35.170204,-120.740685,0.5,CP240429,2024-04-29 18:30:00+00:00,14.1,100.0,0.87,0.86,0.86,0.55,0.44,0.49,2.4,38.04,0.46,23.9,2.13,23.465,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2665.3835,93288.43,7996.151,103949.96,2024-04-29,2024-04-29,2024,4
CPP,35.170204,-120.740685,0.5,CP240506,2024-05-06 18:30:00+00:00,11.4,100.0,20.21,20.66,20.43,7.41,6.42,6.91,0.55,10.21,-0.04,5.1,0.32,5.113,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,169518.4,66101.516,0.0,0.0,1066.1534,1655736.2,11727.6875,1904150.1,2024-05-06,2024-05-06,2024,5
CPP,35.170204,-120.740685,0.5,CP240513,2024-05-13 19:00:00+00:00,13.8,100.0,1.23,1.08,1.16,1.27,1.54,1.41,0.43,5.73,-0.07,1.27,0.63,1.269,200.0,0.0,25.0,0.0,0.0,0.0,0.0,533.0767,132736.11,12793.842,0.0,0.0,533.0767,278266.06,4797.6904,429659.84,2024-05-13,2024-05-13,2024,5
CPP,35.170204,-120.740685,0.5,CP240520,2024-05-20 18:40:00+00:00,13.1,100.0,3.38,3.19,3.29,1.34,1.75,1.55,0.93,8.49,0.05,2.23,2.02,2.231,200.0,0.0,25.0,0.0,0.0,1599.2302,0.0,1066.1534,11194.611,4264.614,0.0,0.0,0.0,256409.9,34116.91,308651.44,2024-05-20,2024-05-20,2024,5
CPP,35.170204,-120.740685,0.5,CP240527,2024-05-27 19:00:00+00:00,13.4,100.0,2.27,2.45,2.36,1.48,1.01,1.25,2.1,16.3,0.32,11.6,8.02,11.248,200.0,0.0,25.0,0.0,0.0,1066.1534,0.0,0.0,4264.614,0.0,0.0,0.0,1066.1534,58105.363,19723.838,84226.125,2024-05-27,2024-05-27,2024,5
CPP,35.170204,-120.740685,0.5,CP240603,2024-06-03 19:00:00+00:00,15.6,100.0,5.24,6.31,5.77,5.62,6.8,6.21,0.62,5.35,0.02,1.03,0.49,1.029,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,533.0767,110879.96,6929.9976,0.0,0.0,0.0,524547.5,13859.995,657283.6,2024-06-03,2024-06-03,2024,6
CPP,35.170204,-120.740685,0.5,CP240610,2024-06-10 18:30:00+00:00,14.8,100.0,3.29,3.04,3.16,2.24,2.17,2.2,0.475,3.419,0.126,1.292,1.51,1.166,200.0,0.0,25.0,0.0,0.0,5863.8438,0.0,533.0767,11194.611,2665.3835,0.0,0.0,0.0,93821.5,27719.99,141798.4,2024-06-10,2024-06-10,2024,6
CPP,35.170204,-120.740685,0.5,CP240617,2024-06-17 18:30:00+00:00,15.4,100.0,2.77,2.82,2.79,1.09,1.06,1.08,0.949,11.428,0.268,4.423,5.641,4.155,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,1066.1534,31984.604,0.0,0.0,0.0,0.0,14926.148,5330.767,53840.75,2024-06-17,2024-06-17,2024,6
CPP,35.170204,-120.740685,0.5,CP240624,2024-06-24 16:00:00+00:00,15.1,100.0,19.16,16.78,17.97,3.15,3.22,3.18,2.512,35.467,0.484,19.798,0.234,19.314,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,1066.1534,245748.38,3731.537,0.0,0.0,0.0,155658.4,90623.05,497360.6,2024-06-24,2024-06-24,2024,6
CPP,35.170204,-120.740685,0.5,CP240701,2024-07-01 16:30:00+00:00,15.9,100.0,10.63,8.06,9.35,2.67,2.4,2.35,0.848,11.419,0.261,3.255,2.662,2.994,200.0,0.0,25.0,533.0767,0.0,1599.2302,0.0,3198.4604,10661.534,0.0,0.0,0.0,0.0,103949.96,9062.305,128471.49,2024-07-01,2024-07-01,2024,7
CPP,35.170204,-120.740685,0.5,CP240707,2024-07-07 16:00:00+00:00,17.6,100.0,30.14,35.14,32.64,1.23,1.83,1.53,1.069,16.899,0.321,5.43,0.919,5.109,200.0,0.0,25.0,7996.151,0.0,0.0,0.0,2132.307,9062.305,0.0,0.0,0.0,0.0,13326.918,2132.307,34649.99,2024-07-07,2024-07-01,2024,7
CPP,35.170204,-120.740685,0.5,CP240715,2024-07-15 18:30:00+00:00,16.1,100.0,2.78,2.62,2.7,1.11,0.97,1.04,1.188,6.334,0.294,3.958,6.326,3.664,200.0,0.0,25.0,1599.2302,533.0767,1066.1534,0.0,5863.8438,2132.307,0.0,0.0,0.0,0.0,34649.99,12793.842,58638.44,2024-07-15,2024-07-15,2024,7
CPP,35.170204,-120.740685,0.5,CP240722,2024-07-22 16:30:00+00:00,16.3,100.0,9.18,10.04,9.16,2.08,2.19,2.13,0.457,8.056,0.0,0.946,0.0,0.946,200.0,0.0,25.0,0.0,0.0,0.0,0.0,1599.2302,29852.297,0.0,0.0,0.0,0.0,78895.35,4264.614,114611.49,2024-07-22,2024-07-22,2024,7
CPP,35.170204,-120.740685,0.5,CP240729,2024-07-29 18:30:00+00:00,14.9,100.0,14.84,15.26,15.05,3.23,3.09,3.16,1.098,13.616,0.307,6.231,0.571,5.924,200.0,0.0,25.0,11727.69,4264.614,1066.153,0.0,15992.3,34116.91,0.0,0.0,0.0,0.0,231355.3,105549.2,404072.2,2024-07-29,2024-07-29,2024,7
CPP,35.170204,-120.740685,0.5,CP240804,2024-08-04 17:00:00+00:00,16.1,100.0,15.54,14.42,14.98,4.07,3.51,3.79,0.906,9.997,0.0,1.254,0.266,1.254,200.0,0.0,25.0,4797.6904,0.0,533.0767,0.0,7996.151,0.0,16525.379,0.0,0.0,0.0,700462.8,27719.99,758035.1,2024-08-04,2024-07-29,2024,8
CPP,35.170204,-120.740685,0.5,CP240811,2024-08-11 15:45:00+00:00,16.8,100.0,8.58,8.71,8.64,1.88,2.05,1.96,0.812,8.813,0.0,2.211,0.725,2.211,200.0,0.0,25.0,2132.307,0.0,3198.4604,0.0,29319.22,26120.76,0.0,0.0,1066.1534,1066.1534,865183.5,34649.99,962736.56,2024-08-11,2024-08-05,2024,8
CPP,35.170204,-120.740685,0.5,CP240818,2024-08-18 15:45:00+00:00,16.7,100.0,7.04,7.24,7.14,1.74,1.49,1.61,1.092,12.486,0.0,3.276,0.42,3.276,200.0,0.0,25.0,7463.074,0.0,1599.2302,0.0,22389.223,0.0,0.0,1066.1534,0.0,0.0,416332.94,32517.68,481368.28,2024-08-18,2024-08-12,2024,8
CPP,35.170204,-120.740685,0.5,CP240825,2024-08-25 15:30:00+00:00,15.0,100.0,30.65,27.01,28.83,2.47,2.32,2.4,1.462,11.501,0.25,2.103,1.633,1.853,200.0,0.0,25.0,12793.842,3198.4604,13859.995,0.0,15992.302,21323.068,0.0,533.0767,0.0,0.0,179113.78,71965.36,318779.88,2024-08-25,2024-08-19,2024,8
CPP,35.170204,-120.740685,0.5,CP240901,2024-09-01 15:25:00+00:00,15.9,100.0,19.59,21.83,20.71,2.39,3.02,2.71,1.484,14.948,0.173,4.131,0.756,3.958,200.0,0.0,25.0,0.0,6929.9976,22389.223,0.0,15459.225,30918.45,0.0,1066.1534,0.0,0.0,70899.2,52774.598,200436.84,2024-09-01,2024-08-26,2024,9
CPP,35.170204,-120.740685,0.5,CP240908,2024-09-08 15:30:00+00:00,16.9,100.0,8.45,8.69,8.57,2.55,2.08,2.31,1.235,14.948,0.25,3.049,30.198,2.799,200.0,0.0,25.0,533.0767,0.0,2665.3835,0.0,225491.45,0.0,0.0,11194.611,0.0,0.0,12260.765,52774.598,304919.88,2024-09-08,2024-09-02,2024,9
CPP,35.170204,-120.740685,0.5,CP240915,2024-09-15 16:45:00+00:00,14.7,100.0,81.88,86.78,84.33,8.44,11.95,10.2,2.6,18.667446,0.66794413,12.263632,13.021561,11.595688,200.0,0.0,25.0,39447.676,0.0,10128.458,0.0,17058.455,0.0,0.0,20789.992,0.0,0.0,219094.53,1148780.4,1455299.5,2024-09-15,2024-09-09,2024,9
CPP,35.170204,-120.740685,0.5,CP240922,2024-09-22 15:36:00+00:00,15.7,100.0,112.67,111.69,112.18,22.6,24.56,23.58,1.415,15.542667,0.22198099,4.4642797,0.29264122,4.2422986,200.0,0.0,25.0,6929.9976,0.0,10661.534,0.0,14393.071,0.0,0.0,94354.58,21323.068,0.0,4264.614,698863.56,850790.44,2024-09-22,2024-09-16,2024,9
CPP,35.170204,-120.740685,0.5,CP240929,2024-09-29 16:00:00+00:00,16.1,100.0,59.06,59.48,59.27,9.97,11.23,10.6,1.65,15.767852,0.22698009,6.79214,0.27770784,6.56516,200.0,0.0,25.0,103416.88,0.0,3198.4604,533.0767,73564.586,0.0,0.0,42113.062,17591.531,28786.143,22922.299,212164.53,504290.6,2024-09-29,2024-09-23,2024,9
CPP,35.170204,-120.740685,0.5,CP241006,2024-10-06 15:00:00+00:00,16.5,100.0,68.58,75.58,72.08,8.44,11.24,9.84,0.682,15.191012,0.20498161,2.5496137,0.3014535,2.344632,200.0,0.0,25.0,13326.918,0.0,29319.22,1066.1534,33050.758,0.0,0.0,16525.379,203635.31,6929.9976,12260.765,131136.88,447251.38,2024-10-06,2024-09-30,2024,10
CPP,35.170204,-120.740685,0.5,CP241013,2024-10-13 15:57:00+00:00,16.9,100.0,66.48,47.38,56.93,8.44,8.15,8.29,1.222,17.489302,0.14198697,2.9254205,1.2878715,2.7834334,200.0,0.0,25.0,296390.66,0.0,13326.918,533.0767,81027.664,0.0,0.0,12260.765,10128.458,0.0,4264.614,105549.195,523481.34,2024-10-13,2024-10-07,2024,10
CPP,35.170204,-120.740685,0.5,CP241020,2024-10-20 16:57:00+00:00,13.8,100.0,1.16,1.08,1.12,0.87,1.06,0.97,2.125,24.149399,0.7289316,14.36268,4.9165635,13.633749,200.0,0.0,25.0,0.0,0.0,0.0,0.0,533.0767,0.0,0.0,0.0,0.0,0.0,36782.293,533.0767,37848.45,2024-10-20,2024-10-14,2024,10
CPP,35.170204,-120.740685,0.5,CP241027,2024-10-27 16:25:00+00:00,15.4,100.0,37.86,37.93,37.9,6.18,5.34,5.76,0.791,13.321327,0.0,2.5533218,0.33101144,2.5533218,200.0,0.0,25.0,17058.455,0.0,12260.765,21323.068,168452.25,3731.537,0.0,4797.6904,172716.86,0.0,80494.586,81027.664,561862.9,2024-10-27,2024-10-21,2024,10
CPP,35.170204,-120.740685,0.5,CP241103,2024-11-03 17:36:00+00:00,12.8,100.0,4.06,3.81,3.93,1.64,1.39,1.51,1.737,19.637783,0.6149398,14.61098,1.0225694,13.996039,200.0,0.0,25.0,0.0,0.0,1599.2302,0.0,5863.8438,5330.767,0.0,533.0767,3198.4604,0.0,37315.37,11194.611,65035.36,2024-11-03,2024-10-28,2024,11
CPP,35.170204,-120.740685,0.5,CP241110,2024-11-10 17:34:00+00:00,12.5,100.0,13.72,12.6,13.16,3.93,3.93,3.93,1.078,16.571445,0.35996404,13.043165,0.42103538,12.683202,200.0,0.0,25.0,4264.614,1599.2302,2665.3835,1066.1534,28253.066,0.0,0.0,2132.307,2132.307,0.0,50642.29,29852.297,122607.65,2024-11-10,2024-11-04,2024,11
CPP,35.170204,-120.740685,0.5,CP241117,2024-11-17 17:22:00+00:00,12.1,100.0,2.73,2.27,2.5,1.6,1.77,1.68,1.61,20.835371,0.4599531,18.11441,1.5372267,17.654457,200.0,0.0,25.0,533.0767,0.0,0.0,0.0,9062.305,0.0,0.0,2132.307,0.0,0.0,11727.6875,12793.842,36249.22,2024-11-17,2024-11-11,2024,11
CPP,35.170204,-120.740685,0.5,CP241124,2024-11-24 14:40:00+00:00,12.1,100.0,7.59,7.36,7.47,1.91,2.5,2.2,1.551,22.16003,0.4949485,18.524977,1.1041741,18.03003,200.0,0.0,25.0,0.0,1066.1534,533.0767,1599.2302,15459.225,0.0,0.0,6396.921,1066.1534,0.0,9595.381,11727.6875,47443.83,2024-11-24,2024-11-18,2024,11
CPP,35.170204,-120.740685,0.5,CP241201,2024-12-01 16:45:00+00:00,12.9,100.0,7.1,7.15,7.12,1.77,1.38,1.57,1.114,10.710304,0.33996394,6.717673,2.349508,6.377709,200.0,0.0,25.0,0.0,0.0,2665.3835,0.0,13859.995,0.0,5330.767,15992.302,0.0,3198.4604,30918.45,52241.52,124206.875,2024-12-01,2024-11-25,2024,12
CPP,35.170204,-120.740685,0.5,CP241208,2024-12-08 16:18:00+00:00,12.4,100.0,2.24,2.3,2.27,1.37,1.4,1.39,2.953,23.7,0.411,21.149,3.107,20.738,200.0,0.0,25.0,1599.2302,0.0,0.0,1599.2302,3731.537,1599.2302,1066.1534,2665.3835,9062.305,0.0,4797.6904,7996.151,34116.91,2024-12-08,2024-12-02,2024,12
CPP,35.170204,-120.740685,0.5,CP241216,2024-12-08 17:00:00+00:00,12.3,100.0,3.01,2.81,2.91,1.18,1.54,1.36,1.294,15.238,0.452,9.991,2.036,9.539,200.0,0.0,25.0,0.0,0.0,533.0767,533.0767,12793.842,0.0,4797.6904,6396.921,3198.4604,0.0,16525.379,3731.537,48509.98,2024-12-08,2024-12-02,2024,12
CPP,35.170204,-120.740685,0.5,CP241222,2024-12-22 17:44:00+00:00,12.9,100.0,1.65,1.54,1.6,2.54,2.76,2.65,1.196,13.873,0.427,9.701,1.554,9.274,200.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,1066.1534,0.0,533.0767,0.0,0.0,9595.381,1066.1534,12260.765,2024-12-22,2024-12-16,2024,12
CPP,35.170204,-120.740685,0.5,CP241229,2024-12-29 18:35:00+00:00,12.9,100.0,1.15,1.06,1.11,1.37,1.43,1.4,1.657,21.655,0.542,14.443,3.472,13.901,200.0,0.0,25.0,0.0,0.0,533.0767,0.0,533.0767,0.0,0.0,0.0,0.0,0.0,11727.6875,533.0767,13326.918,2024-12-29,2024-12-23,2024,12
